titleId,ordering,title,region,language,types,attributes,isOriginalTitle
tt0000510,2,The Duet from 'L'Africaine',XWW,en,\N,literal English title,0
tt0000510,3,El dúo de la Africana,\N,\N,original,\N,1
tt0000511,1,La esméralda,FR,\N,\N,\N,0
tt0000511,2,Esmeralda,DK,\N,imdbDisplay,\N,0
tt0000511,3,Esmeralda,\N,\N,original,\N,1
tt0000512,1,Funeral of Hiram Cronk,\N,\N,original,\N,1
tt0000512,2,Funeral of Hiram Cronk,US,\N,imdbDisplay,\N,0
tt0000513,1,Gigantes y cabezudos por la calle de Alfonso,ES,\N,alternative,\N,0
tt0000513,2,Gigantes y cabezudos,ES,\N,imdbDisplay,\N,0
tt0000513,3,Gigantes y cabezudos,\N,\N,original,\N,1
tt0000514,1,Los guapos de la Vaquería del Parque,ES,\N,imdbDisplay,\N,0
tt0000514,2,Los guapos de la Vaquería del Parque,\N,\N,original,\N,1
tt0000515,1,L'hereu de ca'n Pruna,ES,ca,\N,\N,0
tt0000515,2,El heredero de casa Pruna,ES,\N,dvd,\N,0
tt0000515,3,The Gallants of the Park,XWW,en,\N,literal English title,0
tt0000515,4,Los guapos del parque,\N,\N,original,\N,1
tt0000516,10,Az elektromos szálloda,HU,\N,imdbDisplay,\N,0
tt0000516,1,The Electric Hotel,US,\N,\N,\N,0
tt0000516,2,Το Ηλεκτρικό Ξενοδοχείο,GR,\N,imdbDisplay,\N,0
tt0000516,3,To Ilektriko Xenodochio,GR,\N,\N,transliterated title,0
tt0000516,4,Hôtel électrique,FR,\N,\N,\N,0
tt0000516,5,El hotel eléctrico,\N,\N,original,\N,1
tt0000516,6,Электрический отель,RU,\N,imdbDisplay,\N,0
tt0000516,7,Det elektriske Hotel,DK,\N,imdbDisplay,\N,0
tt0000516,8,El hotel eléctrico,ES,\N,imdbDisplay,\N,0
tt0000516,9,Hotel elettrico,IT,\N,\N,\N,0
tt0000517,1,Hussar of the Guard,XWW,en,\N,literal English title,0
tt0000517,2,El húsar de la guardia,\N,\N,original,\N,1
tt0000517,3,El húsar de la guardia,ES,\N,imdbDisplay,\N,0
tt0000518,1,Juanito el forzudo,ES,\N,imdbDisplay,\N,0
tt0000518,2,Juanito el forzudo,\N,\N,original,\N,1
tt0000519,1,Клептоманка,RU,\N,imdbDisplay,\N,0
tt0000519,2,The Kleptomaniac,US,\N,imdbDisplay,\N,0
tt0000519,3,A Cleptomaníaca,BR,\N,imdbDisplay,\N,0
tt0000519,4,The Kleptomaniac,\N,\N,original,\N,1
tt0000520,1,The Life of Charles Peace,\N,\N,original,\N,1
tt0000520,2,The Life of Charles Peace,GB,\N,imdbDisplay,\N,0
tt0000521,1,The Little Train Robbery,\N,\N,original,\N,1
tt0000521,2,The Little Train Robbery,US,\N,imdbDisplay,\N,0
tt0000521,3,Маленькое ограбление поезда,RU,\N,imdbDisplay,\N,0
tt0000522,1,The Moonshiners,\N,\N,original,\N,1
tt0000522,2,Moonshiners,US,\N,alternative,\N,0
tt0000522,3,The Moonshiners,US,\N,imdbDisplay,\N,0
tt0000523,1,Moose Hunting in Newfoundland,US,\N,imdbDisplay,\N,0
tt0000523,2,Moose Hunting in Newfoundland,\N,\N,original,\N,1
tt0000524,1,Нью-Йоркское метро,RU,\N,imdbDisplay,\N,0
tt0000524,2,In the N.Y. Subway,US,\N,alternative,\N,0
tt0000524,3,The Interboro Subway,US,\N,alternative,\N,0
tt0000524,4,A new york-i metró,HU,\N,imdbDisplay,\N,0
tt0000524,5,Interior N.Y. Subway, 14th St. to 42nd St.,\N,\N,\N,\N,0
tt0000524,6,New York Subway,\N,\N,original,\N,1
tt0000524,7,New York Subway,US,\N,imdbDisplay,\N,0
tt0000525,1,Pendaison à Jefferson City,\N,\N,original,\N,1
tt0000525,2,Pendaison à Jefferson City,FR,\N,imdbDisplay,\N,0
tt0000525,3,Hanging at Jefferson City,XWW,en,\N,\N,0
tt0000526,1,Pennsylvania Tunnel Excavation,US,\N,imdbDisplay,\N,0
tt0000526,2,Pennsylvania Tunnel Excavation,\N,\N,original,\N,1
tt0000527,1,Plaza de la Magdalena (Calles y plazas de Zaragoza),\N,\N,original,\N,1
tt0000527,2,Plaza de la Magdalena (Calles y plazas de Zaragoza),ES,\N,imdbDisplay,\N,0
tt0000528,1,Raffles, the Amateur Cracksman,US,\N,imdbDisplay,\N,0
tt0000528,2,Raffles,\N,\N,\N,\N,0
tt0000528,3,The Adventures of Raffles, the Amateur Cracksman,US,\N,alternative,\N,0
tt0000528,4,Raffles, the Amateur Cracksman,ES,\N,imdbDisplay,\N,0
tt0000528,5,Raffles, the Amateur Cracksman,\N,\N,original,\N,1
tt0000529,1,Reuben in the Opium Joint,\N,\N,original,\N,1
tt0000529,2,Reuben in the Opium Joint,US,\N,imdbDisplay,\N,0
tt0000530,1,Se da de comer,\N,\N,original,\N,1
tt0000530,2,Donem de menjar,ES,ca,\N,\N,0
tt0000531,1,The Siege of Chile,XWW,en,\N,literal English title,0
tt0000531,2,Los sitios de Chile,ES,\N,imdbDisplay,\N,0
tt0000531,3,Los sitios de Chile,\N,\N,original,\N,1
tt0000532,1,Torrero y la ribera (Calles y plazas de Zaragoza),\N,\N,original,\N,1
tt0000532,2,Torrero y la ribera (Calles y plazas de Zaragoza),ES,\N,imdbDisplay,\N,0
tt0000533,1,The Wooing and Wedding of a Coon,\N,\N,original,\N,1
tt0000533,2,The Wooing and Wedding of a Coon,US,\N,imdbDisplay,\N,0
tt0000534,1,A sofőr,HU,\N,imdbDisplay,\N,0
tt0000534,2,The ? Motorist,GB,\N,\N,alternative spelling,0
tt0000534,3,Сумасшедший автомобилист,RU,\N,imdbDisplay,\N,0
tt0000534,4,The Mad Motorist,GB,\N,\N,informal title,0
tt0000534,5,The '?' Motorist,\N,\N,original,\N,1
tt0000534,6,Questionmark Motorist,GB,\N,\N,informal title,0
tt0000534,7,The '?' Motorist,MX,\N,imdbDisplay,\N,0
tt0000534,8,The '?' Motorist,GB,\N,imdbDisplay,\N,0
tt0000535,1,Anarkistens svigermor,\N,\N,original,\N,1
tt0000535,2,The Anarchist's Mother-in-Law,US,\N,imdbDisplay,\N,0
tt0000535,3,Anarkistens svigermor,DK,\N,imdbDisplay,\N,0
tt0000536,1,Apachentanz,\N,\N,original,\N,1
tt0000536,2,Apachentanz,DE,\N,imdbDisplay,\N,0
tt0000537,1,Italian Immigrants at Ellis Island,US,\N,alternative,\N,0
tt0000537,2,Arrival of Immigrants, Ellis Island,US,\N,imdbDisplay,\N,0
tt0000537,3,Arrival of Emigrants, Ellis Island,\N,\N,\N,\N,0
tt0000537,4,Arrival of Immigrants, Ellis Island,\N,\N,original,\N,1
tt0000538,1,Bilbao, Portugalete y los Altos Hornos,\N,\N,original,\N,1
tt0000538,2,Bilbao, Portugalete y los Altos Hornos,ES,\N,imdbDisplay,\N,0
tt0000539,1,Bonden i København,DK,\N,imdbDisplay,\N,0
tt0000539,2,Bonden i København,\N,\N,original,\N,1
tt0000539,3,Lars' Hovedstadsrejse,\N,\N,\N,\N,0
tt0000540,1,Branden i Frihavnen,DK,\N,imdbDisplay,\N,0
tt0000540,2,Lødag den 12, ds. Engen Opagelse,DK,\N,alternative,\N,0
tt0000540,3,Branden i Frihavnen,\N,\N,original,\N,1
tt0000541,1,Bobs Tod,DE,\N,alternative,\N,0
tt0000541,2,Bob's Death,XWW,en,\N,literal English title,0
tt0000541,3,Caros død,\N,\N,original,\N,1
tt0000541,4,Caros død,DK,\N,imdbDisplay,\N,0
tt0000542,1,Cerveza gratis,ES,\N,imdbDisplay,\N,0
tt0000542,2,Free Beer,XWW,en,\N,literal English title,0
tt0000542,3,Cerveza gratis,\N,\N,original,\N,1
tt0000543,1,Chr. IXs bisættelse,DK,\N,\N,alternative spelling,0
tt0000543,2,The Funeral of King Christian IX,XWW,en,\N,literal English title,0
tt0000543,3,Kong Christian IX's Bisættelse,DK,\N,\N,\N,0
tt0000543,4,Christian IXS bisættelse,\N,\N,original,\N,1
tt0000544,1,The Dancer's Dream,\N,\N,original,\N,1
tt0000544,2,The Dancer's Dream,GB,\N,imdbDisplay,\N,0
tt0000545,1,Dream of a Racetrack Fiend,\N,\N,original,\N,1
tt0000545,2,Dream of a Racetrack Fiend,US,\N,imdbDisplay,\N,0
tt0000545,3,Dream of the Race Track Fiend,US,\N,working,\N,0
tt0000546,1,Egy ínyenc álma,HU,\N,imdbDisplay,\N,0
tt0000546,2,Dream of a Rarebit Fiend,US,\N,imdbDisplay,\N,0
tt0000546,3,Dream of a Rarebit Fiend,\N,\N,original,\N,1
tt0000546,4,Сон любителя гренок с сыром,RU,\N,imdbDisplay,\N,0
tt0000546,5,Ædedolkens Drøm,DK,\N,imdbDisplay,\N,0
tt0000547,1,Ferias en San Sebastián y Cabalgata en la Ría,ES,\N,imdbDisplay,\N,0
tt0000547,2,Ferias en San Sebastián y Cabalgata en la Ría,\N,\N,original,\N,1
tt0000548,1,Fiskareliv i Nordon,SE,\N,alternative,\N,0
tt0000548,2,En Fiskers farefulde Færd,DK,\N,alternative,\N,0
tt0000548,3,Des Fischers gefährlicher Beruf,DE,\N,alternative,\N,0
tt0000548,4,Fiskerliv i Norden,DK,\N,imdbDisplay,\N,0
tt0000548,5,Fiskernes Liv i Norden,\N,\N,\N,\N,0
tt0000548,6,Fiskerliv i Norden,\N,\N,original,\N,1
tt0000548,7,Kalastajia Pohjolassa,FI,\N,\N,\N,0
tt0000549,1,En foræring til min Kone,DK,\N,imdbDisplay,\N,0
tt0000549,2,Den fulde Mand,\N,\N,\N,\N,0
tt0000549,3,En foræring til min Kone,\N,\N,original,\N,1
tt0000549,4,Den fulde Mand,DK,\N,alternative,\N,0
tt0000549,5,en gåva till min hustru,SE,\N,alternative,\N,0
tt0000549,6,Ein Geschenk für meine Frau,DE,\N,\N,\N,0
tt0000550,1,Frederik VIIIs kroning,DK,\N,\N,\N,0
tt0000550,2,Frederik den 8.s proklamation,DK,\N,\N,\N,0
tt0000550,3,Proklamationen af Kong Frederik d. VIII,\N,\N,original,\N,1
tt0000551,1,Slaget i September,\N,\N,\N,\N,0
tt0000551,2,Fæstningskrigen,DK,\N,imdbDisplay,\N,0
tt0000551,3,Fæstningskrigen,\N,\N,original,\N,1
tt0000552,1,The Hand of the Artist,\N,\N,original,\N,1
tt0000552,2,The Hand of the Artist,GB,\N,imdbDisplay,\N,0
tt0000553,1,The Haunted Hotel,\N,\N,original,\N,1
tt0000553,2,L'hôtel hanté,FR,\N,\N,\N,0
tt0000553,3,The Haunted Hotel,US,\N,imdbDisplay,\N,0
tt0000553,4,Kísértett szálloda,HU,\N,imdbDisplay,\N,0
tt0000553,5,The Haunted Hotel; or, The Strange Adventures of a Traveler,US,\N,alternative,\N,0
tt0000553,6,Das Spukhotel,DE,\N,\N,\N,0
tt0000553,7,Гостиница с привидениями,RU,\N,imdbDisplay,\N,0
tt0000554,1,Комические фазы смешных лиц,RU,\N,imdbDisplay,\N,0
tt0000554,2,Vicces arcok vicces fázisai,HU,\N,imdbDisplay,\N,0
tt0000554,3,Humorous Phases of Funny Faces,US,\N,imdbDisplay,\N,0
tt0000554,4,Humorous Phases of Funny Faces,\N,\N,original,\N,1
tt0000554,5,Χιουμοριστικές Φάσεις από Αστεία Πρόσωπα,GR,\N,imdbDisplay,\N,0
tt0000554,6,愉快な百面相,JP,ja,imdbDisplay,\N,0
tt0000555,1,Valkoinen orja,FI,\N,\N,\N,0
tt0000555,2,Den hvide slavinde,DK,\N,imdbDisplay,\N,0
tt0000555,3,L'Esclave Blanche,FR,\N,alternative,\N,0
tt0000555,4,A escrava branca,PT,\N,imdbDisplay,\N,0
tt0000555,5,Den hvide slavinde,\N,\N,original,\N,1
tt0000556,1,Hævnet,DK,\N,imdbDisplay,\N,0
tt0000556,2,Hævnet,\N,\N,original,\N,1
tt0000557,1,Kathleen Mavourneen,\N,\N,original,\N,1
tt0000557,2,Kathleen Mavourneen,US,\N,imdbDisplay,\N,0
tt0000557,3,Kathleen,DK,\N,imdbDisplay,\N,0
tt0000558,1,Los kikos,\N,\N,original,\N,1
tt0000558,2,Clowns,XWW,en,\N,literal English title,0
tt0000558,3,Los kikos,ES,\N,imdbDisplay,\N,0
tt0000559,1,Konfirmanden el,DK,\N,alternative,\N,0
tt0000559,2,Konfirmanden,\N,\N,original,\N,1
tt0000559,3,Konfirmander på Alleenberg,\N,\N,\N,\N,0
tt0000559,4,Konfirmanden,DK,\N,imdbDisplay,\N,0
tt0000559,5,Konfirmander på Frederiksberg,\N,\N,\N,\N,0
tt0000560,1,Ladrones burlados,ES,\N,imdbDisplay,\N,0
tt0000560,2,Ladrones burlados,\N,\N,original,\N,1
tt0000561,1,Vild Vesten,DK,\N,imdbDisplay,\N,0
tt0000561,2,The Life of a Cowboy,\N,\N,original,\N,1
tt0000561,3,The Life of a Cowboy,US,\N,imdbDisplay,\N,0
tt0000562,1,Os Lusíadas,PT,\N,imdbDisplay,\N,0
tt0000562,2,Os Lusíadas,\N,\N,original,\N,1
tt0000563,1,Mellem Aber og Bjørne,\N,\N,original,\N,1
tt0000563,2,Mellem Aber og Bjørne,DK,\N,imdbDisplay,\N,0
tt0000563,3,Zoologisk Have,\N,\N,\N,\N,0
tt0000564,1,A Modern Oliver Twist; or, The Life of a Pickpocket,US,\N,alternative,\N,0
tt0000564,2,A Modern Oliver Twist,US,\N,imdbDisplay,\N,0
tt0000564,3,A Modern Oliver Twist,\N,\N,original,\N,1
tt0000565,1,The Night Before Christmas,\N,\N,original,\N,1
tt0000565,2,The Night Before Christmas,US,\N,imdbDisplay,\N,0
tt0000565,3,I nykta prin apo ta Hristougenna,GR,\N,tv,\N,0
tt0000565,4,Hanging Stockings on a Christmas Eve,US,\N,alternative,\N,0
tt0000565,5,Szenteste,HU,\N,imdbDisplay,\N,0
tt0000566,1,Professorens Morgenavis,\N,\N,original,\N,1
tt0000566,2,Professorens Morgenavis,DK,\N,imdbDisplay,\N,0
tt0000566,3,Professorns morgontidning,SE,\N,alternative,\N,0
tt0000567,10,Les quatre cents farces du diable,\N,\N,original,\N,1
tt0000567,11,The Merry Frolics of Satan,US,\N,\N,\N,0
tt0000567,12,Czterysta żartów diabelskich,PL,\N,imdbDisplay,\N,0
tt0000567,13,The 400 Tricks of the Devil,US,\N,\N,\N,0
tt0000567,1,As Quatrocentas Farsas do Diabo,BR,\N,imdbDisplay,\N,0
tt0000567,2,Les 400 farces du diable,FR,\N,\N,\N,0
tt0000567,3,Gli allegri inganni di Satana,IT,\N,\N,\N,0
tt0000567,4,Ta 400 htypimata tou diavolou,GR,\N,imdbDisplay,\N,0
tt0000567,5,Les quat' cents farces du diable,FR,\N,\N,alternative spelling,0
tt0000567,6,Die 400 Streiche des Teufels,DE,\N,imdbDisplay,\N,0
tt0000567,7,Az ördög 400 csapása,HU,\N,imdbDisplay,\N,0
tt0000567,8,Четыреста проделок дьявола,RU,\N,imdbDisplay,\N,0
tt0000567,9,Les quatre cents coups du diable,FR,\N,\N,\N,0
tt0000568,1,Rosenborg Have,\N,\N,original,\N,1
tt0000568,2,Rosenborg Have,DK,\N,imdbDisplay,\N,0
tt0000569,1,Røverhøvdingen,\N,\N,\N,\N,0
tt0000569,2,Røverhøvdingens Flugt og Død,\N,\N,original,\N,1
tt0000569,3,Røverhøvdingens Flugt og Død,DK,\N,imdbDisplay,\N,0
tt0000570,1,San Francisco Disaster,US,\N,imdbDisplay,\N,0
tt0000570,2,San Francisco Disaster,\N,\N,original,\N,1
tt0000571,1,The San Francisco Earthquake,\N,\N,original,\N,1
tt0000571,2,The San Francisco Earthquake,US,\N,imdbDisplay,\N,0
tt0000572,1,Secreto de confesión,ES,\N,imdbDisplay,\N,0
tt0000572,2,Secreto de confesión,\N,\N,original,\N,1
tt0000573,1,Die schwarze Maske,DK,\N,alternative,\N,0
tt0000573,2,Den sorte maske,DK,\N,imdbDisplay,\N,0
tt0000573,3,Den sorte maske,\N,\N,original,\N,1
tt0000573,4,The Black Mask,XWW,en,\N,literal English title,0
tt0000573,5,Den sarta masken,SE,\N,alternative,\N,0
tt0000574,1,Kelly bandájának története,HU,\N,imdbDisplay,\N,0
tt0000574,2,Ned Kelly and His Gang,AU,\N,imdbDisplay,\N,0
tt0000574,3,Priča o Kelijevoj bandi,RS,\N,imdbDisplay,\N,0
tt0000574,4,The Story of the Kelly Gang,GB,\N,imdbDisplay,\N,0
tt0000574,5,The Story of the Kelly Gang,\N,\N,original,\N,1
tt0000574,6,The Story of the Kelly Gang,US,\N,imdbDisplay,\N,0
tt0000574,7,Ned Kelly and His Gang,\N,\N,\N,\N,0
tt0000574,8,Die Geschichte der Kelly Bande,DE,\N,\N,\N,0
tt0000574,9,The Story of the Kelly Gang,AU,\N,imdbDisplay,\N,0
tt0000575,10,Le cauchemar d'un pêcheur,FR,\N,\N,\N,0
tt0000575,1,Amid the Workings of the Deep,GB,\N,\N,\N,0
tt0000575,2,20,000 Leagues Under the Sea,US,\N,\N,\N,0
tt0000575,3,20.000 Léguas Submarinas,BR,\N,imdbDisplay,\N,0
tt0000575,4,20000 lieues sous les mers,\N,\N,original,\N,1
tt0000575,5,Deux cent mille lieues sous les mers,FR,\N,\N,\N,0
tt0000575,6,20000 лье под водой,RU,\N,imdbDisplay,\N,0
tt0000575,7,20.000 milja pod morem,RS,\N,imdbDisplay,\N,0
tt0000575,8,海底2万マイル,JP,ja,imdbDisplay,\N,0
tt0000575,9,Under the Seas,GB,\N,\N,\N,0
tt0000576,1,Ali Baba et les quarante voleurs,\N,\N,original,\N,1
tt0000576,2,Ali Babá e os Quarenta Ladrões,BR,\N,imdbDisplay,\N,0
tt0000576,3,Ali Baba et les quarante voleurs,FR,\N,imdbDisplay,\N,0
tt0000576,4,Ali Baba and the Forty Thieves,US,\N,\N,\N,0
tt0000576,5,Ali Baba og de 40 Røvere,DK,\N,imdbDisplay,\N,0
tt0000576,6,Али-Баба и сорок разбойников,RU,\N,imdbDisplay,\N,0
tt0000577,1,Angelo, Tyran fra Padua,\N,\N,original,\N,1
tt0000577,2,Angelo, Tyran fra Padua,DK,\N,imdbDisplay,\N,0
tt0000577,3,Angelo, Tyrant of Padua,US,\N,imdbDisplay,\N,0
tt0000578,1,An Awful Skate; or, the Hobo on Rollers,US,\N,imdbDisplay,\N,0
tt0000578,2,An Awful Skate; or, The Hobo on Rollers,\N,\N,original,\N,1
tt0000579,1,The Bandit Makes Good,\N,\N,original,\N,1
tt0000579,2,The Bandit Makes Good,US,\N,imdbDisplay,\N,0
tt0000580,1,A Batalha das Flores no Campo Grande,\N,\N,original,\N,1
tt0000580,2,A Batalha das Flores no Campo Grande,PT,\N,imdbDisplay,\N,0
tt0000581,1,Bauernhaus und Grafenschloß,\N,\N,original,\N,1
tt0000581,2,Bauernhaus und Grafenschloß,DE,\N,imdbDisplay,\N,0
tt0000582,1,ベン・ハー,JP,ja,imdbDisplay,\N,0
tt0000582,2,Ben Hur,US,\N,imdbDisplay,\N,0
tt0000582,3,Ben Hur,HU,\N,imdbDisplay,\N,0
tt0000582,4,Бен-Гур,RU,\N,imdbDisplay,\N,0
tt0000582,5,Ben Hur,\N,\N,original,\N,1
tt0000583,1,Camille,\N,\N,\N,\N,0
tt0000583,2,The Lady with the Camellias,US,\N,imdbDisplay,\N,0
tt0000583,3,Kameliadamen,\N,\N,original,\N,1
tt0000583,4,La dama de las camelias,AR,\N,\N,\N,0
tt0000583,5,Kameliadamen,DK,\N,imdbDisplay,\N,0
tt0000583,6,Kamelianainen,FI,\N,\N,\N,0
tt0000583,7,La dama de las camelias,VE,\N,\N,\N,0
tt0000584,1,El ciego de la aldea,ES,\N,imdbDisplay,\N,0
tt0000584,2,El ciego de la aldea,\N,\N,original,\N,1
tt0000585,1,Concurso de sardanas en el parque Guell,\N,\N,original,\N,1
tt0000585,2,Concurso de sardanas en el parque Guell,ES,\N,imdbDisplay,\N,0
tt0000586,1,A Curious Dream,US,\N,imdbDisplay,\N,0
tt0000586,2,A Curious Dream,\N,\N,original,\N,1
tt0000587,1,La dea del mare,IT,\N,imdbDisplay,\N,0
tt0000587,2,La dea del mare,\N,\N,original,\N,1
tt0000588,1,Der var engang,\N,\N,original,\N,1
tt0000588,2,König Drosselbart,DE,\N,imdbDisplay,\N,0
tt0000588,3,Der var engang,DK,\N,imdbDisplay,\N,0
tt0000589,1,Descoberta da América por Cristovão Colombo,\N,\N,original,\N,1
tt0000589,2,Descoberta da América por Cristovão Colombo,PT,\N,imdbDisplay,\N,0
tt0000590,1,Dr. Skinum,US,\N,imdbDisplay,\N,0
tt0000590,2,Dr. Skinum,\N,\N,original,\N,1
tt0000590,3,Il dottor Skinum,IT,\N,\N,\N,0
tt0000591,1,L'enfant prodigue,FR,\N,imdbDisplay,\N,0
tt0000591,2,L'enfant prodigue,\N,\N,original,\N,1
tt0000591,3,The Prodigal Son,US,\N,\N,\N,0
tt0000592,1,Eureka Stockade,AU,\N,imdbDisplay,\N,0
tt0000592,2,Eureka Stockade,\N,\N,original,\N,1
tt0000593,1,Els tres tombs,ES,ca,alternative,\N,0
tt0000593,2,Fiestas de San Antonio,\N,\N,original,\N,1
tt0000593,3,Fiestas de San Antonio,ES,\N,imdbDisplay,\N,0
tt0000594,1,Flugten fra seraillet,\N,\N,original,\N,1
tt0000594,2,The Flight from the Seraglio,US,\N,imdbDisplay,\N,0
tt0000594,3,Flugten fra seraillet,DK,\N,imdbDisplay,\N,0
tt0000594,4,Pako seraljista,FI,\N,\N,\N,0
tt0000595,1,Rosen,\N,\N,original,\N,1
tt0000595,2,From the Rococo Times,US,\N,imdbDisplay,\N,0
tt0000595,3,Rosen,DK,\N,imdbDisplay,\N,0
tt0000596,1,Fyrtøjet,\N,\N,original,\N,1
tt0000596,2,Fyrtøjet,DK,\N,imdbDisplay,\N,0
tt0000597,1,Wonderful Mirrors,US,\N,imdbDisplay,\N,0
tt0000597,2,The Magic Mirror,\N,\N,\N,\N,0
tt0000597,3,The Magic Mirror,US,\N,imdbDisplay,\N,0
tt0000597,4,Les glaces merveilleuses,FR,\N,imdbDisplay,\N,0
tt0000597,5,Les glaces merveilleuses,\N,\N,original,\N,1
tt0000598,1,Hamlet,\N,\N,original,\N,1
tt0000598,2,Hamlet, Prins af Danmark,DK,\N,imdbDisplay,\N,0
tt0000598,3,Hamlet, Prince of Denmark,US,\N,imdbDisplay,\N,0
tt0000598,4,Hamlet,HU,\N,imdbDisplay,\N,0
tt0000598,5,Hamlet,FR,\N,imdbDisplay,\N,0
tt0000599,1,Isbjørnejagten,\N,\N,original,\N,1
tt0000599,2,En isbjørnejagt,DK,\N,\N,\N,0
tt0000601,1,Lohengrin,DE,\N,imdbDisplay,\N,0
tt0000601,2,Lohengrin,\N,\N,original,\N,1
tt0000601,3,Den forlegne Lohengrin,DK,\N,imdbDisplay,\N,0
tt0000602,1,Leijonanmetsästys,FI,\N,\N,\N,0
tt0000602,2,Löwenjagd,DE,\N,imdbDisplay,\N,0
tt0000602,3,Løvejagten,\N,\N,original,\N,1
tt0000602,4,Løvejagten paa Elleore,DK,\N,alternative,\N,0
tt0000602,5,La Chasse au Lion,FR,\N,alternative,\N,0
tt0000602,6,Lion Hunting,US,\N,imdbDisplay,\N,0
tt0000602,7,Løvejagten,DK,\N,imdbDisplay,\N,0
tt0000602,8,Охота на львов,RU,\N,imdbDisplay,\N,0
tt0000603,1,The Magic Fountain Pen,\N,\N,original,\N,1
tt0000603,2,The Magic Fountain Pen,US,\N,imdbDisplay,\N,0
tt0000604,1,Mesalliancen,DK,\N,imdbDisplay,\N,0
tt0000604,2,Mesalliancen,\N,\N,original,\N,1
tt0000604,3,A Misalliance,US,\N,imdbDisplay,\N,0
tt0000604,4,Eine Mesalliance,DE,\N,alternative,\N,0
tt0000605,1,Mordet paa Fyn,DK,\N,imdbDisplay,\N,0
tt0000605,2,Mordet paa Fyn,\N,\N,original,\N,1
tt0000606,1,Mr. Gay and Mrs.,US,\N,imdbDisplay,\N,0
tt0000606,2,Mr. Gay and Mrs.,\N,\N,original,\N,1
tt0000607,1,La muerte del tirano,\N,\N,original,\N,1
tt0000607,2,La muerte del tirano,ES,\N,imdbDisplay,\N,0
tt0000608,1,En ny hat til Madammen,DK,\N,imdbDisplay,\N,0
tt0000608,2,En ny hat til Madammen,\N,\N,original,\N,1
tt0000608,3,Ein Hut nach neuester Mode,DE,\N,\N,\N,0
tt0000608,4,Ein neuer Hut,DE,\N,\N,\N,0
tt0000609,1,Othello,US,\N,\N,\N,0
tt0000609,2,Othello,GB,\N,\N,\N,0
tt0000609,3,Отело,BG,bg,imdbDisplay,\N,0
tt0000609,4,Othello,DK,\N,imdbDisplay,\N,0
tt0000609,5,Otello von Venedig,DE,\N,\N,\N,0
tt0000609,6,Otello,IT,\N,imdbDisplay,\N,0
tt0000609,7,Otello,\N,\N,original,\N,1
tt0000609,8,Otello,FR,\N,\N,\N,0
tt0000609,9,悲劇オセロー,JP,ja,imdbDisplay,\N,0
tt0000610,1,Othello indstuderes,DK,\N,imdbDisplay,\N,0
tt0000610,2,Отело,BG,bg,imdbDisplay,\N,0
tt0000610,3,Othello,\N,\N,original,\N,1
tt0000610,4,Othello,DE,\N,imdbDisplay,\N,0
tt0000611,1,The Power of the Sultan,\N,\N,\N,\N,0
tt0000611,2,The Sultan's Power,\N,\N,\N,\N,0
tt0000611,3,In the Sultan's Power,\N,\N,original,\N,1
tt0000611,4,In the Sultan's Power,US,\N,imdbDisplay,\N,0
tt0000612,1,Procesión marítima en Santa Cristina,ES,\N,imdbDisplay,\N,0
tt0000612,2,Procesión marítima en Santa Cristina,\N,\N,original,\N,1
tt0000613,1,O Rapto de Uma Actriz,PT,\N,imdbDisplay,\N,0
tt0000613,2,O Rapto de Uma Actriz,\N,\N,original,\N,1
tt0000614,10,To Kokkino Fasma,GR,\N,\N,transliterated title,0
tt0000614,1,Красное привидение,RU,\N,imdbDisplay,\N,0
tt0000614,2,The Red Spectre,US,\N,\N,\N,0
tt0000614,3,Satanas se divierte,ES,\N,\N,\N,0
tt0000614,4,Satan at Play,US,\N,\N,\N,0
tt0000614,5,Το Κόκκινο Φάσμα,GR,\N,imdbDisplay,\N,0
tt0000614,6,Satan s'amuse,\N,\N,\N,\N,0
tt0000614,7,Le spectre rouge,\N,\N,original,\N,1
tt0000614,8,A Diversão de Satã,BR,\N,imdbDisplay,\N,0
tt0000614,9,Le spectre rouge,FR,\N,imdbDisplay,\N,0
